Date,Station,Daily_AQI,Month,Year,Day_of_Week,Season,Lag_1_AQI,Rolling_Mean_3_AQI,Rolling_Mean_7_AQI
2023-07-04,Anand Vihar,231.79166666666666,7,2023,1,Summer,260.3636363636364,233.48232323232307,200.472866419295
2023-07-05,Anand Vihar,186.25,7,2023,2,Summer,231.79166666666666,226.13510101010084,204.4371521335807
2023-07-06,Anand Vihar,196.45454545454547,7,2023,3,Summer,186.25,204.83207070707053,204.5556586270872
2023-07-07,Anand Vihar,205.07692307692307,7,2023,4,Summer,196.45454545454547,195.927156177156,207.44760001902858
2023-07-08,Anand Vihar,207.66666666666666,7,2023,5,Summer,205.07692307692307,203.0660450660449,213.6993006993007
2023-07-09,Anand Vihar,144.21428571428572,7,2023,6,Summer,207.66666666666666,185.65262515262498,204.54538913467485
2023-07-10,Anand Vihar,148.27272727272728,7,2023,0,Summer,144.21428571428572,166.71789321789302,188.53240212168785
2023-07-11,Anand Vihar,135.95833333333334,7,2023,1,Summer,148.27272727272728,142.81511544011528,174.84192593121162
2023-07-12,Anand Vihar,129.83333333333334,7,2023,2,Summer,135.95833333333334,138.02146464646447,166.78240212168785
2023-07-13,Anand Vihar,116.89473684210526,7,2023,3,Summer,129.83333333333334,127.56213450292383,155.4167151770535
2023-07-21,Anand Vihar,117.5,7,2023,4,Summer,116.89473684210526,121.40935672514604,142.9057261660645
2023-07-22,Anand Vihar,96.0,7,2023,5,Summer,117.5,110.13157894736825,126.95334521368356
2023-07-23,Anand Vihar,110.08333333333333,7,2023,6,Summer,96.0,107.86111111111093,122.0774948735475
2023-07-24,Anand Vihar,91.27272727272727,7,2023,0,Summer,110.08333333333333,99.11868686868668,113.93463773069035
2023-07-25,Anand Vihar,84.3,7,2023,1,Summer,91.27272727272727,95.21868686868669,106.55487582592846
2023-07-26,Anand Vihar,99.91666666666667,7,2023,2,Summer,84.3,91.82979797979782,102.28106630211893
2023-07-27,Anand Vihar,142.25,7,2023,3,Summer,99.91666666666667,108.82222222222204,105.90324675324675
2023-07-29,Anand Vihar,109.5,7,2023,5,Summer,142.25,117.22222222222206,104.7603896103896
2023-07-30,Anand Vihar,126.95833333333333,7,2023,6,Summer,109.5,126.23611111111093,109.18300865800866
2023-07-31,Anand Vihar,267.2083333333333,7,2023,0,Summer,126.95833333333333,167.88888888888872,131.62943722943723
2023-08-01,Anand Vihar,243.625,8,2023,1,Summer,267.2083333333333,212.59722222222203,153.39404761904763
2023-08-02,Anand Vihar,228.45833333333334,8,2023,2,Summer,243.625,246.4305555555554,173.98809523809524
2023-08-03,Anand Vihar,213.13636363636363,8,2023,3,Summer,228.45833333333334,228.40656565656548,190.16233766233765
2023-08-04,Anand Vihar,153.05882352941177,8,2023,4,Summer,213.13636363636363,198.21784016636943,191.70645530939646
2023-08-05,Anand Vihar,187.0,8,2023,5,Summer,153.05882352941177,184.39839572192497,202.77788388082504
2023-08-06,Anand Vihar,179.83333333333334,8,2023,6,Summer,187.0,173.29738562091484,210.3314553093965
2023-08-07,Anand Vihar,184.0,8,2023,0,Summer,179.83333333333334,183.61111111111094,198.44455054749173
2023-08-09,Anand Vihar,11.0,8,2023,2,Summer,184.0,124.94444444444429,165.2124076903489
2023-08-10,Anand Vihar,84.04166666666667,8,2023,3,Summer,11.0,93.01388888888873,144.5814553093965
2023-08-11,Anand Vihar,66.36842105263158,8,2023,4,Summer,84.04166666666667,53.80336257309924,123.61460636886333
2023-08-13,Anand Vihar,152.75,8,2023,6,Summer,66.36842105263158,101.05336257309925,123.57048872180451
2023-08-14,Anand Vihar,102.45833333333333,8,2023,0,Summer,152.75,107.19225146198812,111.49310776942356
2023-08-15,Anand Vihar,158.25,8,2023,1,Summer,102.45833333333333,137.81944444444426,108.40977443609025
2023-08-16,Anand Vihar,275.125,8,2023,2,Summer,158.25,178.61111111111094,121.42763157894738
2023-08-17,Anand Vihar,328.2916666666667,8,2023,3,Summer,275.125,253.88888888888872,166.7550125313283
2023-08-18,Anand Vihar,308.39130434782606,8,2023,4,Summer,328.2916666666667,303.9359903381641,198.80496077149397
2023-08-19,Anand Vihar,177.3125,8,2023,5,Summer,308.39130434782606,271.33182367149743,214.6541149068323
2023-08-20,Anand Vihar,140.11111111111111,8,2023,6,Summer,177.3125,208.60497181964556,212.84855935127672
2023-08-21,Anand Vihar,143.07142857142858,8,2023,0,Summer,140.11111111111111,153.4983465608464,218.65043009957603
2023-08-22,Anand Vihar,236.88888888888889,8,2023,1,Summer,143.07142857142858,173.3571428571427,229.88455708370302
2023-08-23,Anand Vihar,96.15,8,2023,2,Summer,236.88888888888889,158.703439153439,204.3166999408459
2023-08-24,Anand Vihar,184.05882352941177,8,2023,3,Summer,96.15,172.36590413943338,183.7120080640952
2023-08-25,Anand Vihar,329.5625,8,2023,4,Summer,184.05882352941177,203.25710784313708,186.7364645858343
2023-08-26,Anand Vihar,412.8235294117647,8,2023,5,Summer,329.5625,308.814950980392,220.3808973589436
2023-08-27,Anand Vihar,431.5833333333333,8,2023,6,Summer,412.8235294117647,391.32312091503246,262.0197862478325
2023-08-28,Anand Vihar,379.4117647058824,8,2023,0,Summer,431.5833333333333,407.93954248366,295.7826914098973
2023-08-29,Anand Vihar,366.88235294117646,8,2023,1,Summer,379.4117647058824,392.62581699346384,314.3531862745098
2023-08-30,Anand Vihar,337.94736842105266,8,2023,2,Summer,366.88235294117646,361.41382868937035,348.8956674775173
2023-08-31,Anand Vihar,371.6190476190476,8,2023,3,Summer,337.94736842105266,358.8162563270921,375.68998520460815
2023-09-01,Anand Vihar,337.8181818181818,9,2023,4,Autumn,371.6190476190476,349.12819928609383,376.8693683214913
2023-09-02,Anand Vihar,224.06666666666666,9,2023,5,Autumn,337.8181818181818,311.16796536796517,349.9041022150487
2023-09-03,Anand Vihar,293.0,9,2023,6,Autumn,224.06666666666666,284.96161616161595,330.10648316742964
2023-09-04,Anand Vihar,172.52173913043478,9,2023,0,Autumn,293.0,229.86280193236698,300.55076522807997
2023-09-05,Anand Vihar,143.0,9,2023,1,Autumn,172.52173913043478,202.84057971014477,268.5675719507691
2023-09-06,Anand Vihar,120.76190476190476,9,2023,2,Autumn,143.0,145.42788129744633,237.54107714231938
2023-09-07,Anand Vihar,140.95833333333334,9,2023,3,Autumn,120.76190476190476,134.90674603174588,204.5895465300745
2023-09-08,Anand Vihar,88.25,9,2023,4,Autumn,140.95833333333334,116.65674603174587,168.9369491274771
2023-09-09,Anand Vihar,81.66666666666667,9,2023,5,Autumn,88.25,103.62499999999983,148.59409198461995
2023-09-10,Anand Vihar,64.5,9,2023,6,Autumn,81.66666666666667,78.13888888888873,115.95123484176278
2023-09-11,Anand Vihar,95.20833333333333,9,2023,0,Autumn,64.5,80.45833333333316,104.906462585034
2023-09-12,Anand Vihar,144.16666666666666,9,2023,1,Autumn,95.20833333333333,101.29166666666647,105.07312925170068
2023-09-13,Anand Vihar,114.58333333333333,9,2023,2,Autumn,144.16666666666666,117.98611111111093,104.19047619047619
2023-09-14,Anand Vihar,120.25,9,2023,3,Autumn,114.58333333333333,126.33333333333316,101.23214285714286
2023-09-15,Anand Vihar,96.41666666666667,9,2023,4,Autumn,120.25,110.4166666666665,102.39880952380952
2023-09-16,Anand Vihar,81.08333333333333,9,2023,5,Autumn,96.41666666666667,99.24999999999983,102.31547619047619
2023-09-17,Anand Vihar,57.625,9,2023,6,Autumn,81.08333333333333,78.37499999999983,101.33333333333334
2023-09-18,Anand Vihar,54.95454545454545,9,2023,0,Autumn,57.625,64.55429292929276,95.58279220779221
2023-09-19,Anand Vihar,84.16666666666667,9,2023,1,Autumn,54.95454545454545,65.58207070707054,87.01136363636364
2023-09-20,Anand Vihar,160.52173913043478,9,2023,2,Autumn,84.16666666666667,99.88098375054881,93.57399303594956
2023-09-21,Anand Vihar,177.83333333333334,9,2023,3,Autumn,160.52173913043478,140.84057971014477,101.80018351214004
2023-09-22,Anand Vihar,165.25,9,2023,4,Autumn,177.83333333333334,167.86835748792254,111.63351684547338
2023-09-23,Anand Vihar,113.16666666666667,9,2023,5,Autumn,165.25,152.08333333333317,116.2168501788067
2023-09-24,Anand Vihar,208.83333333333334,9,2023,6,Autumn,113.16666666666667,162.4166666666665,137.8180406549972
2023-09-25,Anand Vihar,175.5,9,2023,0,Autumn,208.83333333333334,165.83333333333317,155.0388198757764
2023-09-26,Anand Vihar,214.95833333333334,9,2023,1,Autumn,175.5,199.76388888888872,173.72334368530022
2023-09-27,Anand Vihar,178.75,9,2023,2,Autumn,214.95833333333334,189.73611111111094,176.32738095238096
2023-09-28,Anand Vihar,162.83333333333334,9,2023,3,Autumn,178.75,185.51388888888872,174.18452380952382
2023-09-29,Anand Vihar,184.91304347826087,9,2023,4,Autumn,162.83333333333334,175.49879227053123,176.99353002070396
2023-09-30,Anand Vihar,195.625,9,2023,5,Autumn,184.91304347826087,181.12379227053123,188.77329192546586
2023-10-01,Anand Vihar,169.79166666666666,10,2023,6,Autumn,195.625,183.44323671497568,183.19591097308486
2023-10-02,Anand Vihar,163.29166666666666,10,2023,0,Autumn,169.79166666666666,176.23611111111094,181.45186335403724
2023-10-03,Anand Vihar,174.91304347826087,10,2023,1,Autumn,163.29166666666666,169.33212560386457,175.7311076604555
2023-10-04,Anand Vihar,186.25,10,2023,2,Autumn,174.91304347826087,174.81823671497568,176.80253623188406
2023-10-05,Anand Vihar,223.58333333333334,10,2023,3,Autumn,186.25,194.91545893719788,185.4811076604555
2023-10-06,Anand Vihar,266.3888888888889,10,2023,4,Autumn,223.58333333333334,225.40740740740725,197.12051414768806
2023-10-07,Anand Vihar,221.04166666666666,10,2023,5,Autumn,266.3888888888889,237.00462962962945,200.75146652864046
2023-10-08,Anand Vihar,232.0,10,2023,6,Autumn,221.04166666666666,239.810185185185,209.63837129054522
2023-10-09,Anand Vihar,216.9,10,2023,0,Autumn,232.0,223.31388888888873,217.29670462387853
2023-10-10,Anand Vihar,194.77777777777777,10,2023,1,Autumn,216.9,214.55925925925908,220.1345238095238
2023-10-11,Anand Vihar,211.47826086956522,10,2023,2,Autumn,194.77777777777777,207.71867954911417,223.73856107660455
2023-10-12,Anand Vihar,285.2,10,2023,3,Autumn,211.47826086956522,230.48534621578082,232.54094202898548
2023-10-13,Anand Vihar,281.3529411764706,10,2023,4,Autumn,285.2,259.3437340153451,234.6786637843543
2023-10-14,Anand Vihar,335.04545454545456,10,2023,5,Autumn,281.3529411764706,300.53279857397484,250.96491919560972
2023-10-15,Anand Vihar,326.125,10,2023,6,Autumn,335.04545454545456,314.1744652406415,264.4113477670383
2023-10-16,Anand Vihar,255.16666666666666,10,2023,0,Autumn,326.125,305.4457070707069,269.878014433705
2023-10-17,Anand Vihar,157.16666666666666,10,2023,1,Autumn,255.16666666666666,246.15277777777757,264.5049985606891
2023-10-18,Anand Vihar,175.125,10,2023,2,Autumn,157.16666666666666,195.81944444444426,259.31167557932264
2023-10-19,Anand Vihar,184.4375,10,2023,3,Autumn,175.125,172.24305555555534,244.9170327221798
2023-10-20,Anand Vihar,257.9047619047619,10,2023,4,Autumn,184.4375,205.82242063492046,241.5672928262214
2023-10-21,Anand Vihar,336.52941176470586,10,2023,5,Autumn,257.9047619047619,259.62389122315574,241.7792867146859
2023-10-22,Anand Vihar,377.0625,10,2023,6,Autumn,336.52941176470586,323.83222455648905,249.05607242897162
2023-10-23,Anand Vihar,232.08333333333334,10,2023,0,Autumn,377.0625,315.2250816993462,245.75845338135255
2023-10-24,Anand Vihar,289.9166666666667,10,2023,1,Autumn,232.08333333333334,299.68749999999983,264.72273909563825
2023-10-25,Anand Vihar,270.53333333333336,10,2023,2,Autumn,289.9166666666667,264.17777777777764,278.3525010004002
2023-10-26,Anand Vihar,339.0,10,2023,3,Autumn,270.53333333333336,299.81666666666644,300.4328581432573
2023-10-27,Anand Vihar,354.1818181818182,10,2023,4,Autumn,339.0,321.23838383838364,314.1867233256939
2023-10-28,Anand Vihar,377.7894736842105,10,2023,5,Autumn,354.1818181818182,356.99043062200934,320.0810178856231
2023-10-29,Anand Vihar,351.875,10,2023,6,Autumn,377.7894736842105,361.28209728867597,316.48280359990883
2023-10-30,Anand Vihar,415.1578947368421,10,2023,0,Autumn,351.875,381.6074561403507,342.6363123718387
2023-10-31,Anand Vihar,440.05,10,2023,1,Autumn,415.1578947368421,402.3609649122805,364.08393141945777
2023-11-01,Anand Vihar,422.63157894736844,11,2023,2,Autumn,440.05,425.94649122807,385.81225222146276
2023-11-02,Anand Vihar,482.7368421052632,11,2023,3,Autumn,422.63157894736844,448.47280701754363,406.3460868079289
2023-11-03,Anand Vihar,452.1333333333333,11,2023,4,Autumn,482.7368421052632,452.50058479532146,420.3391604010025
2023-11-04,Anand Vihar,489.25,11,2023,5,Autumn,452.1333333333333,474.7067251461986,436.26209273182957
2023-11-05,Anand Vihar,448.0,11,2023,6,Autumn,489.25,463.12777777777757,449.99423558897246
2023-11-06,Anand Vihar,445.3157894736842,11,2023,0,Autumn,448.0,460.85526315789457,454.3025062656642
2023-11-07,Anand Vihar,462.3636363636364,11,2023,1,Autumn,445.3157894736842,451.8931419457733,457.4901686033265
2023-11-08,Anand Vihar,449.9130434782609,11,2023,2,Autumn,462.3636363636364,452.53082310519363,461.38752067916823
2023-11-09,Anand Vihar,485.6923076923077,11,2023,3,Autumn,449.9130434782609,465.9896625114015,461.809730048746
2023-11-10,Anand Vihar,301.94117647058823,11,2023,4,Autumn,485.6923076923077,412.51550921371876,440.35370763978244
2023-11-11,Anand Vihar,280.10526315789474,11,2023,5,Autumn,301.94117647058823,355.9129157735967,410.4758880909103
2023-11-12,Anand Vihar,315.8333333333333,11,2023,6,Autumn,280.10526315789474,299.29325765393855,391.5949357099579
2023-11-13,Anand Vihar,417.5,11,2023,0,Autumn,315.8333333333333,337.8128654970758,387.6212514994316
2023-11-14,Anand Vihar,434.5652173913044,11,2023,1,Autumn,417.5,389.29951690821235,383.65004878909843
2023-11-15,Anand Vihar,428.2916666666667,11,2023,2,Autumn,434.5652173913044,426.7856280193235,380.56128067315643
2023-11-16,Anand Vihar,448.7083333333333,11,2023,3,Autumn,428.2916666666667,437.18840579710127,375.27785576473156
2023-11-17,Anand Vihar,383.5833333333333,11,2023,4,Autumn,448.7083333333333,420.1944444444442,386.941021030838
2023-11-18,Anand Vihar,351.4583333333333,11,2023,5,Autumn,383.5833333333333,394.5833333333331,397.1343167701863
2023-11-19,Anand Vihar,349.9583333333333,11,2023,6,Autumn,351.4583333333333,361.6666666666665,402.00931677018633
2023-11-20,Anand Vihar,395.75,11,2023,0,Autumn,349.9583333333333,365.722222222222,398.9021739130435
2023-11-21,Anand Vihar,384.5833333333333,11,2023,1,Autumn,395.75,376.7638888888887,391.76190476190476
2023-11-22,Anand Vihar,385.4166666666667,11,2023,2,Autumn,384.5833333333333,388.5833333333332,385.63690476190476
2023-11-23,Anand Vihar,417.375,11,2023,3,Autumn,385.4166666666667,395.7916666666665,381.1607142857143
2023-11-24,Anand Vihar,464.85,11,2023,4,Autumn,417.375,422.54722222222205,392.7702380952381
2023-11-25,Anand Vihar,430.875,11,2023,5,Autumn,464.85,437.6999999999998,404.1154761904762
2023-11-26,Anand Vihar,441.7391304347826,11,2023,6,Autumn,430.875,445.821376811594,417.22701863354035
2023-11-27,Anand Vihar,384.9583333333333,11,2023,0,Autumn,441.7391304347826,419.1908212560384,415.6853519668737
2023-11-28,Anand Vihar,307.375,11,2023,1,Autumn,384.9583333333333,378.0241545893718,404.6555900621118
2023-11-29,Anand Vihar,377.0833333333333,11,2023,2,Autumn,307.375,356.472222222222,403.46511387163565
2023-11-30,Anand Vihar,428.5833333333333,11,2023,3,Autumn,377.0833333333333,371.0138888888887,405.0663043478261
2023-12-01,Anand Vihar,400.125,12,2023,4,Winter,428.5833333333333,401.9305555555554,395.8198757763975
2023-12-02,Anand Vihar,329.7083333333333,12,2023,5,Winter,400.125,386.1388888888887,381.36749482401655
2023-12-03,Anand Vihar,347.1666666666667,12,2023,6,Winter,329.7083333333333,358.99999999999983,367.8571428571428
2023-12-04,Anand Vihar,342.4583333333333,12,2023,0,Winter,347.1666666666667,339.7777777777776,361.7857142857143
2023-12-05,Anand Vihar,303.875,12,2023,1,Winter,342.4583333333333,331.16666666666646,361.2857142857143
2023-12-06,Anand Vihar,333.75,12,2023,2,Winter,303.875,326.6944444444443,355.0952380952381
2023-12-07,Anand Vihar,395.0,12,2023,3,Winter,333.75,344.2083333333332,350.2976190476191
2023-12-08,Anand Vihar,334.7916666666667,12,2023,4,Winter,395.0,354.5138888888887,340.9642857142857
2023-12-09,Anand Vihar,331.6190476190476,12,2023,5,Winter,334.7916666666667,353.8035714285713,341.23724489795916
2023-12-10,Anand Vihar,305.0416666666667,12,2023,6,Winter,331.6190476190476,323.81746031746013,335.21938775510205
2023-12-11,Anand Vihar,344.4166666666667,12,2023,0,Winter,305.0416666666667,327.0257936507935,335.499149659864
2023-12-12,Anand Vihar,417.2916666666667,12,2023,1,Winter,344.4166666666667,355.5833333333332,351.7015306122449
2023-12-13,Anand Vihar,398.375,12,2023,2,Winter,417.2916666666667,386.6944444444443,360.93367346938777
2023-12-14,Anand Vihar,327.25,12,2023,3,Winter,398.375,380.972222222222,351.2551020408163
2023-12-15,Anand Vihar,349.5882352941176,12,2023,4,Winter,327.25,358.4044117647057,353.3688975590236
2023-12-16,Anand Vihar,410.2083333333333,12,2023,5,Winter,349.5882352941176,362.34885620915014,364.59593837535016
2023-12-17,Anand Vihar,413.14285714285717,12,2023,6,Winter,410.2083333333333,390.9798085901025,380.0389655862345
2023-12-18,Anand Vihar,307.0416666666667,12,2023,0,Winter,413.14285714285717,376.79761904761887,374.6996798719488
2023-12-19,Anand Vihar,320.3333333333333,12,2023,1,Winter,307.0416666666667,346.83928571428555,360.84848939575835
2023-12-20,Anand Vihar,353.0416666666667,12,2023,2,Winter,320.3333333333333,326.8055555555554,354.37229891956787
2023-12-21,Anand Vihar,415.8421052631579,12,2023,3,Winter,353.0416666666667,363.0723684210525,367.02831395716186
2023-12-22,Anand Vihar,477.7916666666667,12,2023,4,Winter,415.8421052631579,415.5584795321636,385.343089867526
